484 4841 7.883635e-05 4.107890e+01  4.305126876140303455e-02  4.305146621726840123e-02  4.305162498402832078e-02  4.305221764805120671e-02
485 4851 8.136879e-05 4.180864e+01  4.305126876140303455e-02  4.305146948413024477e-02  4.305153290018962076e-02  4.305222263405006355e-02
486 4861 8.085554e-05 4.234951e+01  4.305126876140303455e-02  4.305148884592902014e-02  4.305162105686065332e-02  4.305225113958421196e-02
487 4871 7.673959e-05 4.221300e+01  4.305126876140303455e-02  4.305146659615951416e-02  4.305157894271553071e-02  4.305224068682010630e-02
488 4881 7.422309e-05 4.267604e+01  4.305126876140303455e-02  4.305147976024746581e-02  4.305153683907766982e-02  4.305223937449365046e-02
489 4891 7.732653e-05 4.297388e+01  4.305126876140303455e-02  4.305149179145434379e-02  4.305191759175716615e-02  4.305226891911318604e-02
490 4901 7.746633e-05 4.227466e+01  4.305126876140303455e-02  4.305145599358160824e-02  4.305157608564942617e-02  4.305224541621711920e-02
491 4911 7.992739e-05 4.133046e+01  4.305126876140303455e-02  4.305145842279085172e-02  4.305159432097618866e-02  4.305223776034514810e-02
492 4921 8.259030e-05 4.194606e+01  4.305126876140303455e-02  4.305150628374269928e-02  4.305186773148063362e-02  4.305222413655050012e-02
493 4931 8.403687e-05 4.239027e+01  4.305126876140303455e-02  4.305148251509264418e-02  4.305167620851137189e-02  4.305219217155788897e-02
494 4941 8.267259e-05 4.263010e+01  4.305126876140303455e-02  4.305149175412441298e-02  4.305159273340147807e-02  4.305217801828058188e-02
495 4951 8.393330e-05 4.289271e+01  4.305126876140303455e-02  4.305146749416700197e-02  4.305158238272872862e-02  4.305220476110573069e-02
496 4961 7.942507e-05 4.262946e+01  4.305126876140303455e-02  4.305145415102024781e-02  4.305158010180962919e-02  4.305222938345704825e-02
497 4971 7.654756e-05 4.428825e+01  4.305126876140303455e-02  4.305145441184812793e-02  4.305152610456045720e-02  4.305224958433610111e-02
498 4981 7.294191e-05 4.594372e+01  4.305126876140303455e-02  4.305145187226586123e-02  4.305154444821282511e-02  4.305218606757085786e-02
499 4991 7.113533e-05 4.690347e+01  4.305126876140303455e-02  4.305147301322563569e-02  4.305184069687145038e-02  4.305224513489241955e-02
500 5001 7.109192e-05 4.671313e+01  4.305126876140303455e-02  4.305145733224782778e-02  4.305152522888662514e-02  4.305221962660554791e-02
